post_id,date,text,word,lemma,pos,lemma_p
19,2014-05-23,"Via @BreitbartNews by @TheTonyLee: """"@Citizens_United sues @AGSchneiderman for violating 1st Amendment"""" http://t.co/1YMvzIOnfI",TheTonyLee,TheTonyLee,PROPN,TheTonyLee_PROPN
19,2014-05-23,"Via @BreitbartNews by @TheTonyLee: """"@Citizens_United sues @AGSchneiderman for violating 1st Amendment"""" http://t.co/1YMvzIOnfI",:,:,PUNCT,:_PUNCT
19,2014-05-23,"Via @BreitbartNews by @TheTonyLee: """"@Citizens_United sues @AGSchneiderman for violating 1st Amendment"""" http://t.co/1YMvzIOnfI","""","""",PUNCT,"""_PUNCT"
19,2014-05-23,"Via @BreitbartNews by @TheTonyLee: """"@Citizens_United sues @AGSchneiderman for violating 1st Amendment"""" http://t.co/1YMvzIOnfI","""","""",PUNCT,"""_PUNCT"
19,2014-05-23,"Via @BreitbartNews by @TheTonyLee: """"@Citizens_United sues @AGSchneiderman for violating 1st Amendment"""" http://t.co/1YMvzIOnfI",@,@,ADP,@_ADP
19,2014-05-23,"Via @BreitbartNews by @TheTonyLee: """"@Citizens_United sues @AGSchneiderman for violating 1st Amendment"""" http://t.co/1YMvzIOnfI",Citizens_United,Citizens_United,PROPN,Citizens_United_PROPN
19,2014-05-23,"Via @BreitbartNews by @TheTonyLee: """"@Citizens_United sues @AGSchneiderman for violating 1st Amendment"""" http://t.co/1YMvzIOnfI",sues,sue,VERB,sue_VERB
19,2014-05-23,"Via @BreitbartNews by @TheTonyLee: """"@Citizens_United sues @AGSchneiderman for violating 1st Amendment"""" http://t.co/1YMvzIOnfI",@AGSchneiderman,@AGSchneiderman,PROPN,@AGSchneiderman_PROPN
19,2014-05-23,"Via @BreitbartNews by @TheTonyLee: """"@Citizens_United sues @AGSchneiderman for violating 1st Amendment"""" http://t.co/1YMvzIOnfI",for,for,SCONJ,for_SCONJ
19,2014-05-23,"Via @BreitbartNews by @TheTonyLee: """"@Citizens_United sues @AGSchneiderman for violating 1st Amendment"""" http://t.co/1YMvzIOnfI",violating,violate,VERB,violate_VERB
19,2014-05-23,"Via @BreitbartNews by @TheTonyLee: """"@Citizens_United sues @AGSchneiderman for violating 1st Amendment"""" http://t.co/1YMvzIOnfI",1st,1st,ADJ,1st_ADJ
19,2014-05-23,"Via @BreitbartNews by @TheTonyLee: """"@Citizens_United sues @AGSchneiderman for violating 1st Amendment"""" http://t.co/1YMvzIOnfI",Amendment,amendment,NOUN,amendment_NOUN
19,2014-05-23,"Via @BreitbartNews by @TheTonyLee: """"@Citizens_United sues @AGSchneiderman for violating 1st Amendment"""" http://t.co/1YMvzIOnfI","""","""",PUNCT,"""_PUNCT"
19,2014-05-23,"Via @BreitbartNews by @TheTonyLee: """"@Citizens_United sues @AGSchneiderman for violating 1st Amendment"""" http://t.co/1YMvzIOnfI","""","""",PUNCT,"""_PUNCT"
19,2014-05-23,"Via @BreitbartNews by @TheTonyLee: """"@Citizens_United sues @AGSchneiderman for violating 1st Amendment"""" http://t.co/1YMvzIOnfI",http://t.co/1YMvzIOnfI,http://t.co/1YMvzIOnfI,PROPN,http://t.co/1YMvzIOnfI_PROPN
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!","""","""",PUNCT,"""_PUNCT"
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!","""","""",PUNCT,"""_PUNCT"
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",@LBabcock2,@LBabcock2,PROPN,@LBabcock2_PROPN
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",:,:,PUNCT,:_PUNCT
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",@oreillyfactor,@oreillyfactor,PROPN,@oreillyfactor_PROPN
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",@FoxNews,@FoxNews,PROPN,@FoxNews_PROPN
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",I,I,PRON,I_PRON
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",have,have,AUX,have_AUX
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",always,always,ADV,always_ADV
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",wondered,wonder,VERB,wonder_VERB
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",why,why,ADV,why_ADV
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",Fox,Fox,PROPN,Fox_PROPN
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",kept,keep,VERB,keep_VERB
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",Rove,Rove,PROPN,Rove_PROPN
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",on,on,ADP,on_ADP
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",after,after,ADP,after_ADP
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",his,his,PRON,his_PRON
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",disastrous,disastrous,ADJ,disastrous_ADJ
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",election,election,NOUN,election_NOUN
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",predictions,prediction,NOUN,prediction_NOUN
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",.,.,PUNCT,._PUNCT
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!","""","""",PUNCT,"""_PUNCT"
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!","""","""",PUNCT,"""_PUNCT"
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",He,he,PRON,he_PRON
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",is,be,AUX,be_AUX
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",a,a,DET,a_DET
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",joke,joke,NOUN,joke_NOUN
20,2015-09-02,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",!,!,PUNCT,!_PUNCT
21,2020-04-06,Congratulations to State Representative Karen Whitsett of Michigan. So glad you are getting better! https://t.co/v6z46rUDtg,Congratulations,congratulation,NOUN,congratulation_NOUN
21,2020-04-06,Congratulations to State Representative Karen Whitsett of Michigan. So glad you are getting better! https://t.co/v6z46rUDtg,to,to,ADP,to_ADP
21,2020-04-06,Congratulations to State Representative Karen Whitsett of Michigan. So glad you are getting better! https://t.co/v6z46rUDtg,State,State,PROPN,State_PROPN
21,2020-04-06,Congratulations to State Representative Karen Whitsett of Michigan. So glad you are getting better! https://t.co/v6z46rUDtg,Representative,Representative,PROPN,Representative_PROPN
21,2020-04-06,Congratulations to State Representative Karen Whitsett of Michigan. So glad you are getting better! https://t.co/v6z46rUDtg,Karen,Karen,PROPN,Karen_PROPN
21,2020-04-06,Congratulations to State Representative Karen Whitsett of Michigan. So glad you are getting better! https://t.co/v6z46rUDtg,Whitsett,Whitsett,PROPN,Whitsett_PROPN
21,2020-04-06,Congratulations to State Representative Karen Whitsett of Michigan. So glad you are getting better! https://t.co/v6z46rUDtg,of,of,ADP,of_ADP
21,2020-04-06,Congratulations to State Representative Karen Whitsett of Michigan. So glad you are getting better! https://t.co/v6z46rUDtg,Michigan,Michigan,PROPN,Michigan_PROPN
21,2020-04-06,Congratulations to State Representative Karen Whitsett of Michigan. So glad you are getting better! https://t.co/v6z46rUDtg,.,.,PUNCT,._PUNCT
21,2020-04-06,Congratulations to State Representative Karen Whitsett of Michigan. So glad you are getting better! https://t.co/v6z46rUDtg,So,so,ADV,so_ADV
21,2020-04-06,Congratulations to State Representative Karen Whitsett of Michigan. So glad you are getting better! https://t.co/v6z46rUDtg,glad,glad,ADJ,glad_ADJ
21,2020-04-06,Congratulations to State Representative Karen Whitsett of Michigan. So glad you are getting better! https://t.co/v6z46rUDtg,you,you,PRON,you_PRON
21,2020-04-06,Congratulations to State Representative Karen Whitsett of Michigan. So glad you are getting better! https://t.co/v6z46rUDtg,are,be,AUX,be_AUX
21,2020-04-06,Congratulations to State Representative Karen Whitsett of Michigan. So glad you are getting better! https://t.co/v6z46rUDtg,getting,get,VERB,get_VERB
21,2020-04-06,Congratulations to State Representative Karen Whitsett of Michigan. So glad you are getting better! https://t.co/v6z46rUDtg,better,good,ADJ,good_ADJ
21,2020-04-06,Congratulations to State Representative Karen Whitsett of Michigan. So glad you are getting better! https://t.co/v6z46rUDtg,!,!,PUNCT,!_PUNCT
21,2020-04-06,Congratulations to State Representative Karen Whitsett of Michigan. So glad you are getting better! https://t.co/v6z46rUDtg,https://t.co/v6z46rUDtg,https://t.co/v6z46rUDtg,PROPN,https://t.co/v6z46rUDtg_PROPN
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",Congress,Congress,PROPN,Congress_PROPN
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",must,must,AUX,must_AUX
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",approve,approve,VERB,approve_VERB
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",the,the,DET,the_DET
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",deal,deal,NOUN,deal_NOUN
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",",",",",PUNCT,",_PUNCT"
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",without,without,ADP,without_ADP
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",all,all,DET,all_DET
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",of,of,ADP,of_ADP
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",the,the,DET,the_DET
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",nonsense,nonsense,NOUN,nonsense_NOUN
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",",",",",PUNCT,",_PUNCT"
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",today,today,NOUN,today_NOUN
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",.,.,PUNCT,._PUNCT
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",The,the,DET,the_DET
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",longer,long,ADJ,long_ADJ
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",it,it,PRON,it_PRON
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",takes,take,VERB,take_VERB
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",",",",",PUNCT,",_PUNCT"
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",the,the,DET,the_DET
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",harder,hard,ADJ,hard_ADJ
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",it,it,PRON,it_PRON
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",will,will,AUX,will_AUX
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",be,be,AUX,be_AUX
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",to,to,PART,to_PART
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",start,start,VERB,start_VERB
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",up,up,ADP,up_ADP
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",our,our,PRON,our_PRON
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",economy,economy,NOUN,economy_NOUN
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",.,.,PUNCT,._PUNCT
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",Our,our,PRON,our_PRON
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",workers,worker,NOUN,worker_NOUN
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",will,will,AUX,will_AUX
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",be,be,AUX,be_AUX
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",hurt,hurt,VERB,hurt_VERB
22,2020-03-24,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",!,!,PUNCT,!_PUNCT
23,2011-09-07,https://justthenews.com/politics-policy/all-things-trump/trump-serves-meals-border-troops-picks-texas-governors-endorsement,https://justthenews.com/politics-policy/all-things-trump/trump-serves-meals-border-troops-picks-texas-governors-endorsement,https://justthenews.com/politics-policy/all-things-trump/trump-serves-meals-border-troops-picks-texas-governors-endorsement,PROPN,https://justthenews.com/politics-policy/all-things-trump/trump-serves-meals-border-troops-picks-texas-governors-endorsement_PROPN
24,2019-12-25,"RT @FLOTUS: Wishing you all a very #MerryChristmas! May your day be filled with peace, love and happiness! https://t.co/yE6Vejihfo",RT,RT,PROPN,RT_PROPN
24,2019-12-25,"RT @FLOTUS: Wishing you all a very #MerryChristmas! May your day be filled with peace, love and happiness! https://t.co/yE6Vejihfo",@FLOTUS,@flotus,PROPN,@flotus_PROPN
24,2019-12-25,"RT @FLOTUS: Wishing you all a very #MerryChristmas! May your day be filled with peace, love and happiness! https://t.co/yE6Vejihfo",:,:,PUNCT,:_PUNCT
24,2019-12-25,"RT @FLOTUS: Wishing you all a very #MerryChristmas! May your day be filled with peace, love and happiness! https://t.co/yE6Vejihfo",Wishing,wish,VERB,wish_VERB
24,2019-12-25,"RT @FLOTUS: Wishing you all a very #MerryChristmas! May your day be filled with peace, love and happiness! https://t.co/yE6Vejihfo",you,you,PRON,you_PRON
24,2019-12-25,"RT @FLOTUS: Wishing you all a very #MerryChristmas! May your day be filled with peace, love and happiness! https://t.co/yE6Vejihfo",all,all,DET,all_DET
24,2019-12-25,"RT @FLOTUS: Wishing you all a very #MerryChristmas! May your day be filled with peace, love and happiness! https://t.co/yE6Vejihfo",a,a,DET,a_DET
24,2019-12-25,"RT @FLOTUS: Wishing you all a very #MerryChristmas! May your day be filled with peace, love and happiness! https://t.co/yE6Vejihfo",very,very,ADV,very_ADV
24,2019-12-25,"RT @FLOTUS: Wishing you all a very #MerryChristmas! May your day be filled with peace, love and happiness! https://t.co/yE6Vejihfo",#,#,SYM,#_SYM
24,2019-12-25,"RT @FLOTUS: Wishing you all a very #MerryChristmas! May your day be filled with peace, love and happiness! https://t.co/yE6Vejihfo",MerryChristmas,MerryChristmas,PROPN,MerryChristmas_PROPN
24,2019-12-25,"RT @FLOTUS: Wishing you all a very #MerryChristmas! May your day be filled with peace, love and happiness! https://t.co/yE6Vejihfo",!,!,PUNCT,!_PUNCT
24,2019-12-25,"RT @FLOTUS: Wishing you all a very #MerryChristmas! May your day be filled with peace, love and happiness! https://t.co/yE6Vejihfo",May,may,AUX,may_AUX
24,2019-12-25,"RT @FLOTUS: Wishing you all a very #MerryChristmas! May your day be filled with peace, love and happiness! https://t.co/yE6Vejihfo",your,your,PRON,your_PRON
24,2019-12-25,"RT @FLOTUS: Wishing you all a very #MerryChristmas! May your day be filled with peace, love and happiness! https://t.co/yE6Vejihfo",day,day,NOUN,day_NOUN
24,2019-12-25,"RT @FLOTUS: Wishing you all a very #MerryChristmas! May your day be filled with peace, love and happiness! https://t.co/yE6Vejihfo",be,be,AUX,be_AUX
24,2019-12-25,"RT @FLOTUS: Wishing you all a very #MerryChristmas! May your day be filled with peace, love and happiness! https://t.co/yE6Vejihfo",filled,fill,VERB,fill_VERB
24,2019-12-25,"RT @FLOTUS: Wishing you all a very #MerryChristmas! May your day be filled with peace, love and happiness! https://t.co/yE6Vejihfo",with,with,ADP,with_ADP
24,2019-12-25,"RT @FLOTUS: Wishing you all a very #MerryChristmas! May your day be filled with peace, love and happiness! https://t.co/yE6Vejihfo",peace,peace,NOUN,peace_NOUN
24,2019-12-25,"RT @FLOTUS: Wishing you all a very #MerryChristmas! May your day be filled with peace, love and happiness! https://t.co/yE6Vejihfo",",",",",PUNCT,",_PUNCT"
24,2019-12-25,"RT @FLOTUS: Wishing you all a very #MerryChristmas! May your day be filled with peace, love and happiness! https://t.co/yE6Vejihfo",love,love,NOUN,love_NOUN
24,2019-12-25,"RT @FLOTUS: Wishing you all a very #MerryChristmas! May your day be filled with peace, love and happiness! https://t.co/yE6Vejihfo",and,and,CCONJ,and_CCONJ
24,2019-12-25,"RT @FLOTUS: Wishing you all a very #MerryChristmas! May your day be filled with peace, love and happiness! https://t.co/yE6Vejihfo",happiness,happiness,NOUN,happiness_NOUN
24,2019-12-25,"RT @FLOTUS: Wishing you all a very #MerryChristmas! May your day be filled with peace, love and happiness! https://t.co/yE6Vejihfo",!,!,PUNCT,!_PUNCT
24,2019-12-25,"RT @FLOTUS: Wishing you all a very #MerryChristmas! May your day be filled with peace, love and happiness! https://t.co/yE6Vejihfo",https://t.co/yE6Vejihfo,https://t.co/yE6Vejihfo,PROPN,https://t.co/yE6Vejihfo_PROPN
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",The,the,DET,the_DET
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",United,United,ADJ,United_ADJ
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",States,State,PROPN,State_PROPN
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",of,of,ADP,of_ADP
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",America,America,PROPN,America_PROPN
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",is,be,AUX,be_AUX
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",going,go,VERB,go_VERB
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",to,to,PART,to_PART
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",take,take,VERB,take_VERB
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",back,back,ADP,back_ADP
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",a,a,DET,a_DET
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",lot,lot,NOUN,lot_NOUN
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",of,of,ADP,of_ADP
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",what,what,PRON,what_PRON
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",was,be,AUX,be_AUX
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",stolen,steal,VERB,steal_VERB
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",from,from,ADP,from_ADP
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",it,it,PRON,it_PRON
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",by,by,ADP,by_ADP
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",other,other,ADJ,other_ADJ
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",countries,country,NOUN,country_NOUN
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",and,and,CCONJ,and_CCONJ
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",",",",",PUNCT,",_PUNCT"
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",frankly,frankly,ADV,frankly_ADV
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",",",",",PUNCT,",_PUNCT"
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",by,by,ADP,by_ADP
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",incompetent,incompetent,ADJ,incompetent_ADJ
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",U.S.,U.S.,PROPN,U.S._PROPN
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",leadership,leadership,NOUN,leadership_NOUN
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",.,.,PUNCT,._PUNCT
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",We're,we,PRON,we_PRON
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",going,go,VERB,go_VERB
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",to,to,PART,to_PART
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",take,take,VERB,take_VERB
25,2025-03-12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",back,back,ADP,back_ADP
